danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,song_name
0.8270000000000001,0.642,1,-4.29,0,0.242,0.00905,1.5e-06,0.0865,0.181,145.004,0P1O6JO2i19etVxXqgPHpa,272153,4,Rap,Lost It (feat. Quavo & Offset)
0.7879999999999999,0.6890000000000001,8,-7.211,1,0.13,0.0112,0.0,0.22,0.6809999999999999,136.045,0QV16pno66L6K3fn4W13b7,189230,4,Rap,No Sleep Leak
0.778,0.7070000000000001,4,-3.606,0,0.0746,0.0459,0.0,0.111,0.4579999999999999,126.684,5O8x1YlmLQopQHErxtDfi9,190355,4,Rap,UnFazed (feat. The Weeknd)
0.794,0.715,6,-5.531000000000001,0,0.122,0.119,0.0,0.0838,0.327,138.028,2DynJ2cNsW35sTJCaRcb70,208696,4,Rap,All My Chains
0.615,0.7040000000000001,10,-6.955,0,0.345,0.135,0.0,0.132,0.517,158.509,4n6TxUxKF7VBXZSRLGivAC,146184,4,Rap,The Clique
0.7120000000000001,0.593,1,-7.672000000000001,0,0.0358,0.0042,0.0,0.114,0.5489999999999999,149.967,4hnPw0BbVyoI1abKJZPSaS,195032,4,Rap,Lettuce Sandwich
0.745,0.8340000000000001,8,-3.626,1,0.127,0.304,0.0,0.4539999999999999,0.482,157.05700000000002,1HzE0tqP7fGwS8LWpAVRN6,159104,4,Rap,Strictly Business
0.743,0.732,8,-4.511,1,0.104,0.0509,1.77e-05,0.2269999999999999,0.3389999999999999,123.994,7hf89cT5FEmLV5E9fjrjG7,203373,4,Rap,Beamer Boy
0.836,0.62,9,-7.272,0,0.0554,0.5,1.21e-06,0.0244,0.579,107.975,6t59XjxB92atwEZ2IEXRPv,238664,4,Rap,Don't Lie
0.8109999999999999,0.361,7,-7.026,1,0.381,0.104,0.0,0.0849,0.565,80.024,3bBniba7HpV8SIzstPBG5j,168000,4,Rap,Strong
0.843,0.807,11,-8.24,1,0.208,0.0569,0.0,0.264,0.931,135.047,1i1CftW0duCdhzBKzXyHQ8,159441,4,Rap,ROXANNE (feat. Chief Keef)
0.807,0.757,5,-7.876,1,0.2789999999999999,0.17,0.0,0.0445,0.924,163.946,20Qa96N6cNNfuYJSAYrkoA,163887,4,Rap,Bermuda
0.723,0.64,3,-9.338,1,0.163,0.494,0.0,0.113,0.836,77.003,5ES03JJWG4U2OVwfM0fsdY,159678,4,Rap,Hit & Run (feat. Lil Wop)
0.7170000000000001,0.684,8,-5.2410000000000005,1,0.0907,0.0421,0.0,0.208,0.305,160.05100000000002,2FqxZ9pjYzPKP1rKw0OLx9,161969,4,Rap,Icey (feat. KILLY)
0.743,0.649,9,-6.375,1,0.0677,0.0138,4.83e-06,0.1009999999999999,0.259,142.026,2SPwa09ht1bql83YepoOw8,190986,4,Rap,Die In Supreme (feat. Nessly)
0.755,0.595,10,-4.912,0,0.124,0.0401,5.21e-05,0.1169999999999999,0.716,141.999,57Ta6GxtGp8j2WjXYcDY7S,216340,4,Rap,Diamond Test (feat. Pressa)
0.831,0.8140000000000001,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,2Vc6NJ9PW9gD9q343XFRKx,124539,4,Rap,Mercury: Retrograde
0.7,0.4,7,-8.46,1,0.0465,0.212,0.000321,0.55,0.28,93.959,4HCcvFdHfwR2u3WPPPVRv6,278200,4,Rap,Green & Gold
0.826,0.426,8,-9.426,1,0.238,0.392,1.77e-06,0.172,0.316,121.094,6HbGKJJqQ67K2TwzOndeTj,266467,4,Rap,I Don't Care
0.68,0.5489999999999999,5,-8.277000000000001,0,0.244,0.0919,7.140000000000001e-05,0.5479999999999999,0.29,162.874,3JWh19WsndEFg0UFRFeTiU,265373,4,Rap,Minute
0.6779999999999999,0.395,9,-8.639,0,0.12,0.411,0.0054399999999999,0.122,0.136,170.065,1xpXnpIpuvzpx9jz15baJF,215067,4,Rap,Call Me
0.7909999999999999,0.557,7,-9.622,0,0.0698,0.54,0.0,0.103,0.284,119.973,2JmFRXaJrkAUD2cs6U20KG,345213,4,Rap,Jet Fuel
0.649,0.561,0,-6.297000000000001,0,0.102,0.0273,0.0,0.122,0.311,170.03599999999997,0OPfZM09RUjE46nIeJGCfX,182880,4,Rap,NAV
0.7809999999999999,0.792,9,-6.68,0,0.358,0.0051,0.0,0.563,0.527,160.042,2Bli1Wbi5mRa1BcVJaZ1m4,159000,4,Rap,Good For It
0.563,0.456,10,-7.1770000000000005,0,0.102,0.0643,0.0,0.161,0.195,181.48,11HOTp4KdeOwmn7Ew0GSIs,215293,4,Rap,Lonely
0.66,0.491,8,-6.645,0,0.1009999999999999,0.0338,0.0,0.1009999999999999,0.376,154.132,5qbcsZMwL0x46sX7VO37Ye,199520,4,Rap,Up
0.728,0.584,10,-7.255,0,0.176,0.0524,0.0,0.0658,0.365,161.9,27oFpFktCq9JIXjJQRuv7a,166852,4,Rap,GOTTI
0.695,0.792,2,-7.532999999999999,1,0.068,0.0317,0.0186,0.1159999999999999,0.256,130.137,44DrAtKSWlZivkGBKqVxHT,145846,4,Rap,Id
0.939,0.551,1,-9.126,1,0.291,0.0311,0.0,0.192,0.42,118.552,2jt2WxXMCD4zjACthkJQVE,337941,4,Rap,The Ringer
0.809,0.737,1,-5.186,1,0.108,0.0441,0.0,0.341,0.367,80.025,2XTquzYQAdT1Hk78bOUwsv,226938,4,Rap,Greatest
0.8759999999999999,0.7859999999999999,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.06799999999998,60SdxE8apGAxMiRrpbmLY0,244679,4,Rap,Lucky You (feat. Joyner Lucas)
0.904,0.7559999999999999,10,-3.746,1,0.32,0.0692,0.0,0.3389999999999999,0.342,140.005,28FGV3ORH14MYORd7s5dlU,288087,4,Rap,Not Alike (feat. Royce Da 5'9)
0.511,0.5660000000000001,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.90299999999999,0s3nnoMeVWz3989MkNQiRf,239836,4,Rap,Lucid Dreams
0.732,0.722,6,-7.456,0,0.0792,0.235,0.0,0.247,0.703,143.922,7HMCO44vSbh92CwSzOcUxX,146667,4,Rap,CHUPACABRA
0.856,0.6940000000000001,2,-4.393,1,0.1689999999999999,0.371,0.0,0.109,0.489,122.08,0dbTQYW3Ad1FTzIA9t90E8,324189,4,Rap,Mona Lisa (feat. Kendrick Lamar)
0.753,0.532,2,-8.994,0,0.068,0.118,0.0,0.105,0.0988,86.0,6eALGwisGf6xE936HHwVBX,136013,4,Rap,Beautiful 00*
0.879,0.662,2,-6.162000000000001,1,0.309,0.033,0.0,0.716,0.7240000000000001,117.975,0Y7di9ZCmB6Elad5WISaPc,189909,4,Rap,Dedicate
0.823,0.768,11,-6.21,1,0.0819,0.0146,1.03e-06,0.127,0.216,115.021,3SEd8nPd8MpGwk6ZZ8tk2j,274320,4,Rap,Mamacita (feat. Rich Homie Quan & Young Thug)
0.402,0.526,9,-6.7410000000000005,0,0.0904,0.113,8.33e-06,0.105,0.312,81.404,51EC3I1nQXpec4gDk0mQyP,339067,4,Rap,90210 (feat. Kacy Hill)
0.773,0.595,8,-6.062,0,0.161,0.114,2.47e-06,0.13,0.3379999999999999,123.968,1SGt65i9AnXYdDQt1AtDRH,461840,4,Rap,3500 (feat. Future & 2 Chainz)
0.588,0.5670000000000001,4,-3.738,0,0.0628,0.221,0.0,0.135,0.113,150.009,1xYpVRspgaLxdJLOTQkTjg,338438,4,Rap,STOP TRYING TO BE GOD
0.7440000000000001,0.589,5,-1.218,0,0.0359,0.36,0.0,0.119,0.242,127.051,1Ci4wASMY4xtKVMeHA6Sd5,286236,4,Rap,through the late night
0.8340000000000001,0.731,10,-5.603,0,0.0566,0.0462,0.0,0.0731,0.6809999999999999,140.001,4KYS9GK68yeuUJ8vJfPxrq,176720,4,Rap,WHO? WHAT!
0.6679999999999999,0.8440000000000001,1,-4.151,1,0.0956,0.00389,0.00879,0.119,0.33,159.108,628Ueb4sRiXApObhcU9iPU,172017,4,Rap,Black & Chinese
0.774,0.529,5,-4.479,0,0.0532,0.0674,0.0,0.0814,0.2269999999999999,138.072,6urLjX35oXXRYtcH1b3dCh,228431,4,Rap,Dubai Shit
0.7490000000000001,0.794,0,-5.063,1,0.064,0.0193,0.0,0.5429999999999999,0.46,135.959,2SL6oP2YAEQbqsrkOzRGO4,269554,4,Rap,Venom - Music From The Motion Picture
0.684,0.7909999999999999,5,-4.435,1,0.309,0.0939,0.0,0.359,0.529,153.99200000000002,0JYAsQJWIuaYUvZGF1qapT,236948,4,Rap,RERUN (feat. Travis Scott)
0.815,0.737,7,-4.474,0,0.0447,0.25,1.55e-06,0.186,0.767,105.056,5EOF6DK6p9KycvqZwGcQzh,196519,4,Rap,GO ALL THE WAY
0.8759999999999999,0.621,10,-6.611000000000001,0,0.278,0.27,0.0,0.138,0.6970000000000001,134.97799999999998,70QV2FCEWH7SZK6wZJtXLk,156368,4,Rap,ANTI EVERYBODY
0.508,0.921,5,-1.644,1,0.303,0.246,0.0,0.221,0.6809999999999999,93.058,0zLClc0emc6qUeV1p5nc99,374413,4,Rap,No More Parties In LA
0.772,0.579,7,-9.996,1,0.474,0.092,0.0,0.123,0.58,162.957,0gvWUeAySMwY9Dd4tmKMDZ,176058,4,Rap,Up & Down
0.7609999999999999,0.528,7,-10.615,1,0.122,0.00246,0.000181,0.154,0.3279999999999999,146.048,5fYfBqUiznwdTvDUwBP6QF,134520,4,Rap,No Bacardi
0.541,0.664,9,-8.208,0,0.372,0.0286,0.0,0.0897,0.581,167.933,0a0rHPuD50VSh20gfT8NqX,203178,4,Rap,Porsche
0.7020000000000001,0.698,6,-6.267,1,0.3229999999999999,0.42,0.0,0.098,0.616,87.434,2idpMUeg0FSQWGX2wjw0A2,245055,4,Rap,Ungrateful & Thankful
0.7340000000000001,0.693,6,-8.765,1,0.301,0.452,1.23e-06,0.111,0.441,170.013,0bMuApc5WH3cB5s4wMQCRx,225882,4,Rap,Bruce Banner
0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,4MXhiYIRDMGAuvZc5IFTwC,142969,4,Rap,ASTROTHUNDER
0.603,0.649,11,-5.8870000000000005,1,0.1169999999999999,0.105,0.0,0.7120000000000001,0.3429999999999999,128.815,2QeQNF182V61Im0QpjdVta,231827,4,Rap,Pornography
0.4589999999999999,0.623,1,-4.45,1,0.0489,0.352,0.0,0.131,0.205,126.018,2rMFawCg4BW65jzbwztXAV,351253,4,Rap,Oh My Dis Side (feat. Quavo)
0.6890000000000001,0.61,10,-9.004,0,0.217,0.0836,0.0,0.36,0.119,134.923,3dtBVBClM5ms0qCBBrqpUb,235680,4,Rap,Wasted (feat. Juicy J)
0.629,0.578,1,-4.704,1,0.0428,0.2,0.0,0.151,0.211,79.94,2dJ4rGtsOHOgvTQawsCRtg,307000,4,Rap,Pray 4 Love (feat. The Weeknd)
0.507,0.4639999999999999,3,-8.531,0,0.171,0.3979999999999999,2.62e-05,0.603,0.2769999999999999,147.984,0IabpxMpUV7waD7U4uDIMJ,242507,4,Rap,Impossible
0.648,0.631,4,-5.662000000000001,0,0.103,0.377,0.0,0.12,0.142,105.989,6Yqmv7XJLCrQEauMbPGZSw,349933,4,Rap,Maria I'm Drunk (feat. Justin Bieber & Young Thug)
0.696,0.8,2,-5.68,1,0.0324,0.000819,0.0,0.0954,0.0635,110.013,2hiuiI3ac0I5kJWtkeGHEL,235533,4,Rap,I Can Tell
0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,2LskIZrCeLxRvCiGP8gxlh,198903,4,Rap,Arms Around You (feat. Maluma & Swae Lee)
0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.3339999999999999,0.495,150.13299999999998,2mYDDUkBcgFNBqkWctyyuc,166093,4,Rap,Overdue (with Travis Scott)
0.87,0.35,1,-6.082000000000001,1,0.2769999999999999,0.0066099999999999,0.000483,0.108,0.175,74.96300000000001,1m6lqaLvUTxPjOo98fJH8U,168347,4,Rap,Don't Come Out The House (with 21 Savage)
0.675,0.23,1,-10.363,0,0.204,0.191,0.0,0.104,0.1009999999999999,173.96200000000002,6osMzmRHCVETbZMHceLRmh,211920,4,Rap,Dreamcatcher (feat. Swae Lee & Travis Scott)
0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031,43lYaovU2FoeuBMNusVVVW,208293,4,Rap,10 Freaky Girls (with 21 Savage)
0.8,0.406,6,-8.892000000000001,0,0.268,0.636,0.0,0.109,0.2739999999999999,120.999,3tkFCUaISwablf9MJydsuB,206813,4,Rap,Lesbian (feat. Gunna & Young Thug)
0.732,0.69,4,-7.745,0,0.174,0.5379999999999999,9.37e-05,0.191,0.636,117.157,0KPiSFlz5OUCgw7nwvhYWe,218627,4,Rap,"Only You (feat. WizKid, Offset & J Balvin)"
0.636,0.501,11,-7.26,0,0.3289999999999999,0.413,0.0,0.3389999999999999,0.196,82.309,42k9e2hgl98IdgkXLg4pxs,265120,4,Rap,"No More (feat. Travis Scott, Kodak Black & 21 Savage)"
0.774,0.4579999999999999,10,-6.45,1,0.042,0.0278,0.0,0.133,0.183,118.024,6lTLgWznUomxzmQpkqGPdF,216961,4,Rap,What About Me (feat. Post Malone)
0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4w8niZpiMy6qz1mntFA5uM,212500,4,Rap,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)"
0.8340000000000001,0.633,5,-7.669,0,0.124,0.105,0.0,0.125,0.257,120.056,09L4qpS3qvz725z6K8yW0M,160667,4,Rap,Glow Up
0.816,0.511,1,-8.675,1,0.0676,0.11,0.000387,0.0879,0.4029999999999999,145.061,51Bk94EXavJSMpJV7XBpQJ,160560,4,Rap,Wolverine (feat. Yung Bans)
0.703,0.706,9,-3.797,0,0.109,0.268,0.0,0.171,0.43,154.985,7mVHy2E0yV3oTnV0OR5uMf,252384,4,Rap,"The Mantra - From ""Creed II: The Album"""
0.7859999999999999,0.66,4,-6.237,0,0.0732,0.121,0.0,0.129,0.51,143.912,3rVkoAWPsdBUdkuFYxJKLQ,140000,4,Rap,Way Back
0.69,0.6659999999999999,0,-4.908,0,0.0698,0.529,0.0,0.215,0.325,142.938,6QZs13sDmhvSjsABGnZ8B9,228389,4,Rap,Late Nights
0.85,0.645,7,-5.441,1,0.133,0.16,0.0,0.0842,0.631,130.085,3FgT1PWKxaS5pr0OPWJDF7,221597,4,Rap,No Favours
0.863,0.57,7,-8.596,0,0.322,0.0279999999999999,0.0,0.0773,0.484,148.0,7lPvTobhyVzGeUWkvH722e,196232,4,Rap,No Hook
0.925,0.591,1,-5.662999999999999,1,0.157,0.0193,0.0,0.108,0.158,142.047,2e3oSed7fWKJ63VCxtMAAH,155493,4,Rap,Know Me
0.745,0.6459999999999999,6,-6.987,0,0.17,0.157,0.0,0.3379999999999999,0.46,79.993,689uBlyIufk2LUhAwjny4w,203908,4,Rap,Nowadays (feat. Landon Cube)
0.815,0.652,6,-5.497999999999999,0,0.1689999999999999,0.327,0.0,0.207,0.4539999999999999,150.07,44p4I5E6fECcUdbX53K8Ze,156000,4,Rap,Examples
0.696,0.6659999999999999,1,-2.431,1,0.0382,0.0376,0.327,0.217,0.148,120.008,5gwYL2m4aXUbFobayNUkll,221370,4,Rap,Boy Red
0.741,0.782,2,-6.52,0,0.0282,0.6990000000000001,2.35e-06,0.222,0.3279999999999999,111.005,3OEnY5jdjIZcvl4zMG5DDj,157855,4,Rap,I'm Okay
0.85,0.6559999999999999,0,-7.182,1,0.0516,0.134,8.04e-06,0.301,0.629,99.99,20HyRkNuZ8yA3erFummr2T,237667,4,Rap,Barbie Doll
0.653,0.368,11,-15.055,0,0.147,0.377,0.000391,0.179,0.147,120.005,3QnLZk3go7gm3g5vVLcxhs,176000,4,Rap,Guidance
0.637,0.2,2,-17.277,1,0.205,0.303,0.00528,0.102,0.414,90.001,1MxhhFSot6l3CI4abdhPMG,224000,3,Rap,Yen
0.7,0.825,1,-5.234,1,0.0848,0.183,0.7979999999999999,0.107,0.115,130.019,5IKlFrSDNY3JqG8NFJlH1U,247731,4,Rap,Beneath
0.8740000000000001,0.441,1,-6.872000000000001,1,0.178,0.562,0.00807,0.0869,0.401,79.03,7mT6wRpRb2PclXKxYKlJYg,157971,4,Rap,The Renegade Never Dies
0.575,0.909,7,-2.134,1,0.0749,0.107,0.000535,0.272,0.177,114.803,2X2tfg4uv39KM3dJEAnFXg,170356,4,Rap,Forget About Me
0.736,0.519,0,-6.111000000000001,0,0.379,0.2189999999999999,0.0,0.143,0.677,139.966,6XeZ32B9HbV6ZrU6NTR2iM,206524,4,Rap,Section 8 (feat. Young Thug)
0.8220000000000001,0.461,1,-6.506,1,0.449,0.3279999999999999,0.0,0.122,0.268,130.003,3F57PtOdqRpD6euFYqtKXX,145060,4,Rap,I Am (Lil Baby & Gunna)
0.92,0.4579999999999999,5,-5.643,0,0.315,0.0171,0.0,0.107,0.4029999999999999,132.99200000000002,39RWYLt6hgk9BbhkDgaHW9,159755,4,Rap,Crush A Lot
0.888,0.432,10,-9.275,0,0.0934,0.0562,0.0,0.1119999999999999,0.173,99.965,52i143Ph5c3RQaQFBXWix1,172986,4,Rap,Word On The Street
0.8909999999999999,0.525,10,-7.666,0,0.214,0.00214,0.0,0.0887,0.15,133.126,3yIZgYN7AKO3cDueyhpuCS,196864,4,Rap,This Week
0.8740000000000001,0.552,2,-5.997000000000001,1,0.3829999999999999,0.0555,0.0,0.2789999999999999,0.231,140.09799999999998,3zxiTHxE4MxwuYf8aLQ9ax,226647,4,Rap,Anyway (feat. 2 Chainz & Gucci Mane)
0.932,0.6579999999999999,1,-7.707999999999999,0,0.353,0.207,0.0,0.118,0.695,109.973,2WqTKOAUmv7hz9ZzGnXHrY,222958,4,Rap,Realist In It (feat. Gucci Mane & Offset)
0.836,0.579,9,-6.164,1,0.243,0.00207,0.0,0.11,0.431,85.486,3OXhib7pxAWnmwwoUI6HqY,213358,4,Rap,Off Deez (with J. Cole)
0.46,0.6859999999999999,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,6NMtzpDQBTOfJwMzgMX0zl,145588,4,Rap,SKELETONS
0.639,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,57nOpVSc3j9o03Cr928ZM4,150769,4,Rap,what are you so afraid of
0.556,0.5379999999999999,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,75ZvA4QfFiZvzhj2xkaWAh,223347,4,Rap,I Fall Apart
0.512,0.6729999999999999,0,-7.359,1,0.0523,0.289,3.04e-06,0.126,0.11,99.84,5BoOzegGrg5XFRR8UBDtkF,233813,4,Rap,Broken Whiskey Glass
0.575,0.7340000000000001,2,-4.949,1,0.057,0.0757,0.0,0.241,0.494,83.986,6M0IsaUX4GNyto4niSegfI,179827,4,Rap,No Option
0.67,0.5720000000000001,4,-7.312,0,0.0415,0.647,4.72e-06,0.104,0.259,132.98,1QWmKmqhv5zcsS3v45FNl0,268933,4,Rap,Cold
0.7829999999999999,0.828,1,-5.294,1,0.309,0.148,0.0,0.0691,0.583,81.016,5ueVHKy7aLsXt5gwxB3syi,262000,4,Rap,Chevys on the Low
0.71,0.648,8,-7.31,1,0.231,0.0904,0.0,0.266,0.41,160.061,6JxdRch1BQkPVUWjcuudvI,120019,4,Rap,Costa Rica (feat. Ski Mask the Slump God)
0.862,0.2739999999999999,0,-5.818,0,0.484,0.0974,0.185,0.183,0.146,77.493,2D2w9943rsnJOGCrI4aMQp,148640,4,Rap,My Choppa Hate Niggas
0.904,0.575,1,-7.822999999999999,1,0.346,0.0493,0.0,0.256,0.359,141.037,5ZSIExfQuVv69tw5Qw3yDl,177748,4,Rap,break da law
0.841,0.695,9,-5.625,1,0.415,0.001,4.26e-05,0.1889999999999999,0.408,173.368,0ZKKJTv21zJpNrKiL0LYyV,137232,4,Rap,out for the night
0.713,0.62,0,-4.513,1,0.0422,0.171,1.16e-06,0.118,0.206,130.09,4paAidoE8VAemwU4jgCc6l,211785,4,Rap,all my friends
0.872,0.591,6,-6.952000000000001,0,0.359,0.111,0.0,0.144,0.696,131.982,0hPLZrnDgtKxrym1BHjDhd,205352,4,Rap,can't leave without it
0.959,0.55,5,-8.012,0,0.1969999999999999,0.0187,0.0,0.1119999999999999,0.7979999999999999,130.024,5stbfxsPi8gcOH2LCuA4Le,191360,4,Rap,pad lock
0.89,0.607,9,-6.916,0,0.124,0.158,0.0002279999999999,0.118,0.2239999999999999,134.02200000000002,2FUNBaa5DwItJtYEBgAblU,233040,4,Rap,monster
0.795,0.594,0,-6.2,1,0.0747,0.111,0.0,0.162,0.409,135.002,0q75NwOoFiARAVp4EXU4Bs,275080,4,Rap,Love Galore (feat. Travis Scott)
0.52,0.594,11,-8.81,0,0.462,0.44,0.0,0.185,0.3929999999999999,129.216,0NA5xAtDra50d0Lfs2uvoh,230240,5,Rap,Borrowed Love (feat. Swae Lee & WizKid)
0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.1009999999999999,0.385,99.947,6MWtB6iiXyIwun0YzU6DFP,149520,4,Rap,Wow.
0.764,0.564,1,-6.678,1,0.293,0.145,0.0,0.103,0.595,80.085,67bErrb52zG9KvfubrDysb,135507,4,Rap,Interlude (Ora è la mia ora)
0.924,0.5670000000000001,5,-5.009,1,0.0964,0.0016899999999999,0.0,0.0898,0.8270000000000001,146.975,4oP8NxbTOEUaQ3jwddewmu,211588,4,Rap,a&t
0.799,0.616,1,-8.809,1,0.157,0.319,0.0,0.134,0.667,114.014,4RGacGFT2ztXhGgzeaYzIR,184360,4,Rap,Up To Something (feat. Travis Scott & Young Thug)
0.73,0.551,2,-9.427,0,0.0336,0.38,2.09e-05,0.0883,0.542,94.92,3Qu1n0MaKSM8dpHzl6hLpX,157497,4,Rap,Katana
0.6829999999999999,0.7759999999999999,1,-3.2510000000000003,0,0.341,0.15,0.0,0.2269999999999999,0.223,173.99599999999998,1qsHYUd2c1wFGcn7e63QmG,188773,4,Rap,Yikes
0.317,0.239,1,-12.036,0,0.0331,0.7440000000000001,0.0,0.1689999999999999,0.391,78.251,4cEqoGTqPRZy76Yl3ymj3V,80467,3,Rap,Only 1 (Interlude) (with Travis Scott)
0.758,0.616,2,-3.471,1,0.311,0.503,0.0,0.103,0.494,165.90599999999998,177WEvlLsCc0FzCTWslawr,176488,4,Rap,outside
0.8,0.568,2,-8.199,0,0.0409,0.8220000000000001,4.27e-06,0.102,0.574,101.002,20OFrbIVqNO735gN14hvpY,190099,4,Rap,Mercedes Music
0.8290000000000001,0.499,0,-6.755,1,0.107,0.0218,0.0,0.0834,0.138,112.044,4YqH4UmG7Gxy0mZ0JmAyxt,171429,4,Rap,Bugatti
0.8859999999999999,0.316,1,-8.683,1,0.0677,0.0987,0.0166,0.108,0.0389,135.006,0fqaoia0cv8p94JLkTsTj9,142222,4,Rap,BAD KID
0.601,0.583,8,-5.725,0,0.263,0.144,9.73e-05,0.183,0.32,148.785,0DJBgBiYeSn6n1AXAkFVE8,208760,4,Rap,I Am
0.706,0.775,1,-6.819,1,0.335,0.152,3.32e-05,0.416,0.847,127.929,7bUcBztfGqO7cSI2gMZeCI,180893,4,Rap,Opps (with Yugen Blakrok)
0.727,0.72,11,-5.856,0,0.0488,0.0626,1.21e-06,0.176,0.589,140.08,5jyyPsIGM2yqkZN9R3TmvN,238893,4,Rap,The Ways (with Swae Lee)
0.757,0.655,6,-7.117999999999999,0,0.15,0.0759,0.0,0.0743,0.897,153.912,6FIsKBZc3EHaTvWndQajIF,201181,4,Rap,Diva
0.7959999999999999,0.672,4,-6.255,0,0.24,0.0885,0.000403,0.0693,0.218,154.961,1XVOUl9oLYeltxB0NXarcy,153365,4,Rap,I Gotta
0.7140000000000001,0.598,1,-7.028,1,0.0674,0.313,0.609,0.108,0.35,118.995,34h6z5AO7wVzbxvGdq1rQe,182521,4,Rap,Light from the Car
0.599,0.509,10,-5.895,1,0.148,0.0446,0.00367,0.146,0.04,134.966,778sZK80OLDL8OcZgfeNkI,199046,4,Rap,PINK WITCH / LESSON
0.642,0.556,10,-9.31,0,0.0989,0.0314,0.0043799999999999,0.0734,0.0671,157.476,5ZSx8uBPD30XosprTCSHXs,188389,3,Rap,Trees of the Valley
0.722,0.356,0,-13.966,1,0.0828,0.528,0.0289999999999999,0.0938,0.0638,91.928,3Ixtw6lH5wB3vFESoOiZ3R,206107,4,Rap,Off Air
0.804,0.585,10,-5.82,0,0.198,0.551,0.0862,0.0747,0.505,136.938,56mQCKL5wiEF8xL9pWRSjT,163093,3,Rap,Questioning Your Theory
0.725,0.5539999999999999,1,-10.66,1,0.0858,0.163,4.03e-06,0.489,0.231,120.08,5O7aJIOY5BWvpCkQo23092,233932,4,Rap,Louis V
0.612,0.7170000000000001,10,-3.432,1,0.0755,0.0141,0.0,0.198,0.132,82.471,7wPUsvijDy6y3KRvFNSZTf,174545,3,Rap,Riot Ballad
0.906,0.395,1,-11.277,1,0.206,0.0103,0.000195,0.1169999999999999,0.376,146.056,1dpFMMagx6agdv4I1JxwkK,197420,4,Rap,Top Off
0.888,0.503,8,-9.236,1,0.322,0.375,0.0,0.114,0.746,139.951,0W4ul7YQivTkEZlmkx6ni8,200073,4,Rap,Oh Okay
0.6990000000000001,0.489,1,-9.461,0,0.0388,0.365,4.2e-05,0.132,0.0739,134.017,1RqpijoxxQJ9FWS1V56DeE,214925,4,Rap,MARY JANE
0.8759999999999999,0.828,9,-3.555,1,0.0459,0.525,0.036,0.119,0.356,119.985,3OQFgkF0hVKmVeNCkAjdxQ,144750,4,Rap,LET ME DIE
0.7340000000000001,0.555,1,-5.303,0,0.0579,0.183,0.0,0.109,0.24,139.024,5rQCG2Hqm1VtQIdCA53TZy,172662,4,Rap,MENTAL SLAVERY
0.7859999999999999,0.542,10,-8.616,0,0.0421,0.335,1.7800000000000002e-05,0.156,0.335,125.045,0Ir11417mgoTw6cPxhFaF1,176613,4,Rap,WHERE'S MY MONEY
0.833,0.6459999999999999,10,-8.015,0,0.0361,0.4579999999999999,0.387,0.0845,0.295,115.005,3PgRUeQuuY94FkKdDBbKvq,152348,4,Rap,PAIN
0.84,0.4,5,-11.807,0,0.0516,0.698,0.00143,0.1159999999999999,0.381,124.009,1jWJcuTUgO99gntArSPmrB,154947,4,Rap,BUMBLE BEE
0.879,0.591,1,-6.194,1,0.149,0.431,0.118,0.123,0.0748,134.99,1VAFud1nSkqa7efJBxONAz,142222,4,Rap,WATCH ME
0.561,0.265,8,-11.504,1,0.0321,0.284,0.951,0.107,0.0433,124.986,4hG3zajjOz0zcNsr6opupa,96000,4,Rap,UNKNOWN LOCATION INTERLUDE
0.915,0.6659999999999999,1,-2.52,1,0.0402,0.0036799999999999,0.00295,0.253,0.0386,124.057,3W7AVzdM5nLrnHIGuhqYdf,145168,4,Rap,JOAN OF ARC
0.8109999999999999,0.315,5,-11.618,1,0.0812,0.447,0.1989999999999999,0.118,0.3,139.993,33OjMQub4EtjwxY4Pi0g3U,125373,4,Rap,PLEASE DON’T GO
0.845,0.777,1,-5.435,0,0.17,0.407,0.0,0.155,0.7559999999999999,140.045,4uyep1AMQSbq7TfGQZ0511,140571,4,Rap,MURDER RATE
0.8390000000000001,0.563,2,-7.023,1,0.162,0.2789999999999999,0.0,0.111,0.136,140.036,6AFWx8JqsslV2MsWhpGjnR,137143,4,Rap,I LIKE BLOOD
0.82,0.57,0,-6.162999999999999,1,0.0361,0.474,0.000347,0.109,0.0971,133.908,1fG01hFiFGXZKRMHXsBlyf,157612,4,Rap,CAN'T LOSE YOU
